snapshot,DE0 2 onwind,DE0 2 solar,DE0 9 onwind,DE0 9 solar,DE0 A onwind,DE0 A solar,DE0 E onwind,DE0 E solar
2013-04-20 19:00:00,0.553,0.0,0.355,0.0,0.359,0.0,0.357,0.0
2013-04-20 20:00:00,0.525,0.0,0.381,0.0,0.361,0.0,0.393,0.0
2013-04-20 21:00:00,0.485,0.0,0.383,0.0,0.34900000000000003,0.0,0.357,0.0
2013-04-20 22:00:00,0.47800000000000004,0.0,0.37,0.0,0.33,0.0,0.31,0.0
2013-04-20 23:00:00,0.439,0.0,0.35100000000000003,0.0,0.312,0.0,0.293,0.0
2013-04-21 00:00:00,0.406,0.0,0.333,0.0,0.299,0.0,0.272,0.0
2013-04-21 01:00:00,0.38,0.0,0.309,0.0,0.28500000000000003,0.0,0.257,0.0
2013-04-21 02:00:00,0.291,0.0,0.279,0.0,0.262,0.0,0.241,0.0
2013-04-21 03:00:00,0.234,0.0,0.241,0.0,0.242,0.0,0.225,0.0
2013-04-21 04:00:00,0.194,0.0,0.202,0.004,0.23500000000000001,0.001,0.20500000000000002,0.009000000000000001
2013-04-21 05:00:00,0.154,0.014,0.126,0.067,0.177,0.057,0.157,0.093
2013-04-21 06:00:00,0.133,0.043000000000000003,0.094,0.219,0.075,0.198,0.188,0.268
2013-04-21 07:00:00,0.084,0.085,0.126,0.384,0.073,0.353,0.269,0.444
2013-04-21 08:00:00,0.044,0.151,0.178,0.53,0.056,0.486,0.339,0.582
2013-04-21 09:00:00,0.021,0.223,0.214,0.642,0.036000000000000004,0.5750000000000001,0.38,0.659
2013-04-21 10:00:00,0.01,0.35000000000000003,0.223,0.6950000000000001,0.025,0.545,0.379,0.6990000000000001
2013-04-21 11:00:00,0.007,0.424,0.215,0.682,0.017,0.42,0.354,0.6960000000000001
2013-04-21 12:00:00,0.006,0.458,0.20400000000000001,0.618,0.01,0.309,0.321,0.642
2013-04-21 13:00:00,0.008,0.515,0.189,0.529,0.006,0.243,0.28500000000000003,0.539
2013-04-21 14:00:00,0.022,0.424,0.169,0.418,0.003,0.186,0.252,0.382
2013-04-21 15:00:00,0.036000000000000004,0.278,0.149,0.264,0.005,0.109,0.227,0.228
2013-04-21 16:00:00,0.063,0.10400000000000001,0.12,0.116,0.007,0.06,0.221,0.108
2013-04-21 17:00:00,0.11800000000000001,0.015,0.129,0.028,0.02,0.018000000000000002,0.319,0.021
2013-04-21 18:00:00,0.159,0.0,0.183,0.0,0.051000000000000004,0.0,0.41200000000000003,0.0
2013-04-21 19:00:00,0.166,0.0,0.23800000000000002,0.0,0.096,0.0,0.406,0.0
2013-04-21 20:00:00,0.166,0.0,0.252,0.0,0.14100000000000001,0.0,0.34700000000000003,0.0
2013-04-21 21:00:00,0.161,0.0,0.227,0.0,0.17200000000000001,0.0,0.28500000000000003,0.0
2013-04-21 22:00:00,0.156,0.0,0.181,0.0,0.182,0.0,0.232,0.0
2013-04-21 23:00:00,0.153,0.0,0.126,0.0,0.184,0.0,0.178,0.0
2013-04-22 00:00:00,0.156,0.0,0.084,0.0,0.18,0.0,0.121,0.0
2013-04-22 01:00:00,0.16,0.0,0.075,0.0,0.156,0.0,0.069,0.0
2013-04-22 02:00:00,0.155,0.0,0.10200000000000001,0.0,0.14,0.0,0.03,0.0
2013-04-22 03:00:00,0.126,0.0,0.147,0.0,0.134,0.0,0.02,0.0
2013-04-22 04:00:00,0.101,0.001,0.181,0.0,0.124,0.0,0.02,0.008
2013-04-22 05:00:00,0.07100000000000001,0.046,0.171,0.042,0.08700000000000001,0.053,0.02,0.08
2013-04-22 06:00:00,0.056,0.147,0.17,0.153,0.058,0.193,0.024,0.227
2013-04-22 07:00:00,0.04,0.378,0.188,0.315,0.064,0.361,0.039,0.398
2013-04-22 08:00:00,0.025,0.517,0.181,0.483,0.056,0.516,0.053,0.531
2013-04-22 09:00:00,0.023,0.553,0.163,0.633,0.044,0.643,0.046,0.609
2013-04-22 10:00:00,0.029,0.516,0.152,0.73,0.038,0.729,0.042,0.623
2013-04-22 11:00:00,0.032,0.544,0.159,0.753,0.035,0.753,0.046,0.521
2013-04-22 12:00:00,0.028,0.504,0.166,0.731,0.039,0.736,0.054,0.387
2013-04-22 13:00:00,0.024,0.43,0.166,0.659,0.049,0.655,0.073,0.234
2013-04-22 14:00:00,0.022,0.381,0.158,0.539,0.062,0.529,0.108,0.165
2013-04-22 15:00:00,0.028,0.246,0.138,0.373,0.069,0.364,0.129,0.128
2013-04-22 16:00:00,0.038,0.113,0.11,0.193,0.077,0.188,0.127,0.075
2013-04-22 17:00:00,0.054,0.029,0.08600000000000001,0.04,0.088,0.05,0.137,0.017
2013-04-22 18:00:00,0.07100000000000001,0.0,0.097,0.0,0.083,0.001,0.137,0.0
2013-04-22 19:00:00,0.075,0.0,0.16,0.0,0.067,0.0,0.111,0.0
2013-04-22 20:00:00,0.078,0.0,0.281,0.0,0.069,0.0,0.078,0.0
2013-04-22 21:00:00,0.083,0.0,0.41000000000000003,0.0,0.108,0.0,0.055,0.0
2013-04-22 22:00:00,0.082,0.0,0.489,0.0,0.183,0.0,0.069,0.0
2013-04-22 23:00:00,0.08700000000000001,0.0,0.502,0.0,0.248,0.0,0.125,0.0
2013-04-23 00:00:00,0.11,0.0,0.47300000000000003,0.0,0.269,0.0,0.203,0.0
2013-04-23 01:00:00,0.134,0.0,0.438,0.0,0.251,0.0,0.28200000000000003,0.0
2013-04-23 02:00:00,0.145,0.0,0.42,0.0,0.23500000000000001,0.0,0.34600000000000003,0.0
2013-04-23 03:00:00,0.14,0.0,0.421,0.0,0.241,0.0,0.358,0.0
2013-04-23 04:00:00,0.11800000000000001,0.002,0.453,0.003,0.265,0.0,0.33,0.01
2013-04-23 05:00:00,0.085,0.057,0.452,0.061,0.248,0.031,0.244,0.074
2013-04-23 06:00:00,0.052000000000000005,0.17,0.539,0.17200000000000001,0.189,0.162,0.188,0.158
2013-04-23 07:00:00,0.055,0.297,0.622,0.218,0.367,0.342,0.243,0.251
2013-04-23 08:00:00,0.069,0.419,0.594,0.153,0.444,0.395,0.42,0.41300000000000003
2013-04-23 09:00:00,0.078,0.528,0.554,0.17500000000000002,0.4,0.256,0.515,0.647
2013-04-23 10:00:00,0.085,0.664,0.545,0.251,0.355,0.201,0.5740000000000001,0.732
2013-04-23 11:00:00,0.08700000000000001,0.709,0.549,0.24,0.33,0.203,0.597,0.739
2013-04-23 12:00:00,0.088,0.7030000000000001,0.532,0.16,0.318,0.229,0.582,0.637
2013-04-23 13:00:00,0.088,0.637,0.533,0.183,0.302,0.226,0.552,0.404
2013-04-23 14:00:00,0.08700000000000001,0.516,0.484,0.112,0.276,0.17500000000000002,0.519,0.25
2013-04-23 15:00:00,0.091,0.363,0.423,0.101,0.251,0.122,0.455,0.154
2013-04-23 16:00:00,0.098,0.17400000000000002,0.34,0.07,0.211,0.065,0.367,0.067
2013-04-23 17:00:00,0.10200000000000001,0.035,0.293,0.031,0.189,0.02,0.33,0.023
2013-04-23 18:00:00,0.092,0.0,0.293,0.0,0.184,0.0,0.337,0.0
2013-04-23 19:00:00,0.068,0.0,0.307,0.0,0.165,0.0,0.34800000000000003,0.0
2013-04-23 20:00:00,0.046,0.0,0.301,0.0,0.145,0.0,0.335,0.0
2013-04-23 21:00:00,0.033,0.0,0.277,0.0,0.128,0.0,0.32,0.0
2013-04-23 22:00:00,0.027,0.0,0.258,0.0,0.10200000000000001,0.0,0.304,0.0
2013-04-23 23:00:00,0.027,0.0,0.252,0.0,0.07100000000000001,0.0,0.266,0.0
2013-04-24 00:00:00,0.028,0.0,0.23900000000000002,0.0,0.044,0.0,0.222,0.0
2013-04-24 01:00:00,0.023,0.0,0.223,0.0,0.032,0.0,0.193,0.0
2013-04-24 02:00:00,0.016,0.0,0.20500000000000002,0.0,0.039,0.0,0.171,0.0
2013-04-24 03:00:00,0.01,0.0,0.20400000000000001,0.0,0.062,0.0,0.145,0.0
2013-04-24 04:00:00,0.011,0.003,0.213,0.004,0.094,0.001,0.106,0.01
2013-04-24 05:00:00,0.022,0.07200000000000001,0.191,0.044,0.112,0.044,0.05,0.065
2013-04-24 06:00:00,0.025,0.245,0.15,0.14400000000000002,0.075,0.147,0.03,0.187
2013-04-24 07:00:00,0.029,0.434,0.193,0.259,0.094,0.364,0.048,0.367
2013-04-24 08:00:00,0.037,0.5750000000000001,0.242,0.377,0.106,0.554,0.077,0.422
2013-04-24 09:00:00,0.039,0.66,0.28400000000000003,0.516,0.11,0.665,0.091,0.5640000000000001
2013-04-24 10:00:00,0.041,0.6910000000000001,0.32,0.685,0.117,0.731,0.094,0.682
2013-04-24 11:00:00,0.046,0.6930000000000001,0.34700000000000003,0.708,0.129,0.749,0.089,0.727
2013-04-24 12:00:00,0.052000000000000005,0.674,0.37,0.677,0.146,0.727,0.09,0.6930000000000001
2013-04-24 13:00:00,0.059000000000000004,0.622,0.387,0.5650000000000001,0.164,0.654,0.10200000000000001,0.605
2013-04-24 14:00:00,0.064,0.52,0.39,0.373,0.178,0.527,0.124,0.463
2013-04-24 15:00:00,0.064,0.367,0.367,0.223,0.188,0.373,0.15,0.309
2013-04-24 16:00:00,0.062,0.184,0.355,0.123,0.179,0.209,0.139,0.136
2013-04-24 17:00:00,0.06,0.031,0.401,0.044,0.176,0.053,0.149,0.026000000000000002
2013-04-24 18:00:00,0.055,0.0,0.47000000000000003,0.001,0.203,0.002,0.194,0.0
2013-04-24 19:00:00,0.041,0.0,0.47300000000000003,0.0,0.223,0.0,0.268,0.0
2013-04-24 20:00:00,0.024,0.0,0.393,0.0,0.227,0.0,0.35100000000000003,0.0
2013-04-24 21:00:00,0.011,0.0,0.333,0.0,0.216,0.0,0.41000000000000003,0.0
2013-04-24 22:00:00,0.006,0.0,0.28500000000000003,0.0,0.179,0.0,0.426,0.0
2013-04-24 23:00:00,0.008,0.0,0.233,0.0,0.133,0.0,0.406,0.0
2013-04-25 00:00:00,0.016,0.0,0.17200000000000001,0.0,0.095,0.0,0.36,0.0
2013-04-25 01:00:00,0.026000000000000002,0.0,0.113,0.0,0.069,0.0,0.304,0.0
2013-04-25 02:00:00,0.034,0.0,0.069,0.0,0.054,0.0,0.252,0.0
2013-04-25 03:00:00,0.037,0.0,0.052000000000000005,0.0,0.038,0.0,0.217,0.0
2013-04-25 04:00:00,0.035,0.004,0.043000000000000003,0.002,0.024,0.002,0.17,0.015
2013-04-25 05:00:00,0.031,0.076,0.027,0.03,0.02,0.061,0.08,0.097
2013-04-25 06:00:00,0.019,0.253,0.016,0.1,0.016,0.21,0.04,0.20500000000000002
2013-04-25 07:00:00,0.006,0.434,0.018000000000000002,0.225,0.029,0.37,0.04,0.28
2013-04-25 08:00:00,0.004,0.577,0.044,0.365,0.043000000000000003,0.528,0.048,0.325
2013-04-25 09:00:00,0.006,0.68,0.054,0.422,0.048,0.647,0.051000000000000004,0.38
2013-04-25 10:00:00,0.008,0.736,0.053,0.491,0.055,0.71,0.053,0.532
2013-04-25 11:00:00,0.01,0.748,0.052000000000000005,0.651,0.068,0.726,0.054,0.5750000000000001
2013-04-25 12:00:00,0.01,0.717,0.054,0.66,0.081,0.6930000000000001,0.049,0.556
2013-04-25 13:00:00,0.01,0.643,0.064,0.604,0.092,0.622,0.039,0.508
2013-04-25 14:00:00,0.011,0.526,0.08,0.488,0.10300000000000001,0.512,0.024,0.40800000000000003
2013-04-25 15:00:00,0.013000000000000001,0.363,0.1,0.325,0.115,0.361,0.01,0.277
2013-04-25 16:00:00,0.018000000000000002,0.182,0.113,0.14400000000000002,0.121,0.169,0.004,0.14
2013-04-25 17:00:00,0.025,0.031,0.152,0.04,0.126,0.05,0.018000000000000002,0.03
2013-04-25 18:00:00,0.04,0.0,0.249,0.001,0.151,0.002,0.085,0.0
2013-04-25 19:00:00,0.076,0.0,0.338,0.0,0.181,0.0,0.21,0.0
2013-04-25 20:00:00,0.127,0.0,0.371,0.0,0.20800000000000002,0.0,0.339,0.0
2013-04-25 21:00:00,0.187,0.0,0.355,0.0,0.23500000000000001,0.0,0.417,0.0
2013-04-25 22:00:00,0.24,0.0,0.323,0.0,0.248,0.0,0.439,0.0
2013-04-25 23:00:00,0.261,0.0,0.289,0.0,0.225,0.0,0.449,0.0
2013-04-26 00:00:00,0.251,0.0,0.242,0.0,0.189,0.0,0.466,0.0
2013-04-26 01:00:00,0.23700000000000002,0.0,0.196,0.0,0.154,0.0,0.466,0.0
2013-04-26 02:00:00,0.241,0.0,0.165,0.0,0.123,0.0,0.443,0.0
2013-04-26 03:00:00,0.247,0.0,0.131,0.0,0.11800000000000001,0.0,0.41400000000000003,0.0
2013-04-26 04:00:00,0.233,0.005,0.105,0.01,0.155,0.004,0.355,0.017
2013-04-26 05:00:00,0.199,0.08,0.068,0.08600000000000001,0.197,0.069,0.20800000000000002,0.113
2013-04-26 06:00:00,0.113,0.23700000000000002,0.056,0.23500000000000001,0.14300000000000002,0.222,0.11900000000000001,0.28300000000000003
2013-04-26 07:00:00,0.061,0.402,0.058,0.354,0.10400000000000001,0.386,0.125,0.446
2013-04-26 08:00:00,0.075,0.536,0.054,0.334,0.23500000000000001,0.484,0.123,0.5720000000000001
2013-04-26 09:00:00,0.094,0.622,0.046,0.331,0.34500000000000003,0.463,0.117,0.657
2013-04-26 10:00:00,0.109,0.673,0.032,0.382,0.406,0.401,0.108,0.7000000000000001
2013-04-26 11:00:00,0.135,0.603,0.012,0.486,0.439,0.368,0.115,0.6900000000000001
2013-04-26 12:00:00,0.188,0.393,0.052000000000000005,0.368,0.43,0.227,0.138,0.635
2013-04-26 13:00:00,0.214,0.219,0.169,0.133,0.335,0.127,0.176,0.553
2013-04-26 14:00:00,0.185,0.11800000000000001,0.387,0.08600000000000001,0.23900000000000002,0.083,0.223,0.434
2013-04-26 15:00:00,0.155,0.076,0.521,0.04,0.219,0.047,0.23500000000000001,0.24
2013-04-26 16:00:00,0.159,0.059000000000000004,0.539,0.013000000000000001,0.302,0.019,0.257,0.081
2013-04-26 17:00:00,0.181,0.028,0.487,0.002,0.387,0.004,0.28200000000000003,0.012
2013-04-26 18:00:00,0.213,0.0,0.381,0.0,0.40900000000000003,0.0,0.258,0.0
2013-04-26 19:00:00,0.221,0.0,0.28700000000000003,0.0,0.374,0.0,0.21,0.0
2013-04-26 20:00:00,0.191,0.0,0.23900000000000002,0.0,0.352,0.0,0.178,0.0
2013-04-26 21:00:00,0.178,0.0,0.214,0.0,0.342,0.0,0.184,0.0
2013-04-26 22:00:00,0.166,0.0,0.191,0.0,0.335,0.0,0.248,0.0
2013-04-26 23:00:00,0.124,0.0,0.194,0.0,0.302,0.0,0.363,0.0
2013-04-27 00:00:00,0.081,0.0,0.185,0.0,0.254,0.0,0.423,0.0
2013-04-27 01:00:00,0.051000000000000004,0.0,0.154,0.0,0.227,0.0,0.442,0.0
2013-04-27 02:00:00,0.037,0.0,0.14100000000000001,0.0,0.213,0.0,0.396,0.0
2013-04-27 03:00:00,0.032,0.0,0.146,0.0,0.212,0.0,0.33,0.0
2013-04-27 04:00:00,0.034,0.0,0.145,0.004,0.20500000000000002,0.0,0.281,0.002
2013-04-27 05:00:00,0.045,0.019,0.135,0.047,0.20600000000000002,0.015,0.248,0.036000000000000004
2013-04-27 06:00:00,0.062,0.037,0.11800000000000001,0.134,0.202,0.048,0.20600000000000002,0.088
2013-04-27 07:00:00,0.094,0.08,0.10400000000000001,0.187,0.186,0.108,0.17,0.11900000000000001
2013-04-27 08:00:00,0.131,0.139,0.099,0.23800000000000002,0.17400000000000002,0.213,0.146,0.137
2013-04-27 09:00:00,0.177,0.169,0.106,0.28,0.17300000000000001,0.301,0.133,0.113
2013-04-27 10:00:00,0.225,0.222,0.11800000000000001,0.339,0.191,0.352,0.11800000000000001,0.117
2013-04-27 11:00:00,0.26,0.211,0.133,0.38,0.227,0.382,0.125,0.124
2013-04-27 12:00:00,0.276,0.183,0.153,0.41400000000000003,0.281,0.374,0.158,0.14200000000000002
2013-04-27 13:00:00,0.281,0.136,0.176,0.39,0.342,0.30000000000000004,0.187,0.14300000000000002
2013-04-27 14:00:00,0.309,0.10400000000000001,0.194,0.312,0.398,0.226,0.202,0.109
2013-04-27 15:00:00,0.355,0.07,0.21,0.224,0.447,0.176,0.217,0.09
2013-04-27 16:00:00,0.38,0.031,0.227,0.123,0.457,0.092,0.223,0.058
2013-04-27 17:00:00,0.365,0.006,0.241,0.042,0.406,0.024,0.192,0.019
2013-04-27 18:00:00,0.333,0.0,0.279,0.002,0.381,0.0,0.20400000000000001,0.0
2013-04-27 19:00:00,0.293,0.0,0.333,0.0,0.37,0.0,0.247,0.0
2013-04-27 20:00:00,0.265,0.0,0.335,0.0,0.335,0.0,0.26,0.0
2013-04-27 21:00:00,0.21,0.0,0.311,0.0,0.317,0.0,0.269,0.0
2013-04-27 22:00:00,0.181,0.0,0.268,0.0,0.301,0.0,0.268,0.0
2013-04-27 23:00:00,0.17300000000000001,0.0,0.22,0.0,0.28300000000000003,0.0,0.245,0.0
2013-04-28 00:00:00,0.157,0.0,0.14,0.0,0.254,0.0,0.199,0.0
2013-04-28 01:00:00,0.126,0.0,0.069,0.0,0.228,0.0,0.145,0.0
2013-04-28 02:00:00,0.098,0.0,0.047,0.0,0.202,0.0,0.138,0.0
2013-04-28 03:00:00,0.079,0.0,0.043000000000000003,0.0,0.169,0.0,0.156,0.0
2013-04-28 04:00:00,0.064,0.0,0.046,0.003,0.137,0.003,0.153,0.007
2013-04-28 05:00:00,0.05,0.022,0.046,0.038,0.116,0.059000000000000004,0.138,0.067
2013-04-28 06:00:00,0.032,0.074,0.036000000000000004,0.191,0.085,0.23500000000000001,0.124,0.221
2013-04-28 07:00:00,0.022,0.15,0.023,0.438,0.05,0.433,0.101,0.423
2013-04-28 08:00:00,0.018000000000000002,0.262,0.018000000000000002,0.623,0.031,0.599,0.07100000000000001,0.588
2013-04-28 09:00:00,0.015,0.342,0.021,0.727,0.021,0.708,0.045,0.686
2013-04-28 10:00:00,0.013000000000000001,0.402,0.029,0.782,0.013000000000000001,0.772,0.03,0.739
2013-04-28 11:00:00,0.014,0.353,0.04,0.793,0.012,0.78,0.02,0.749
2013-04-28 12:00:00,0.014,0.38,0.05,0.759,0.018000000000000002,0.739,0.012,0.6990000000000001
2013-04-28 13:00:00,0.013000000000000001,0.321,0.054,0.682,0.03,0.659,0.008,0.624
2013-04-28 14:00:00,0.009000000000000001,0.23500000000000001,0.051000000000000004,0.561,0.056,0.506,0.005,0.484
2013-04-28 15:00:00,0.007,0.163,0.055,0.399,0.08600000000000001,0.275,0.005,0.336
2013-04-28 16:00:00,0.008,0.092,0.10200000000000001,0.212,0.092,0.109,0.016,0.154
2013-04-28 17:00:00,0.011,0.028,0.121,0.05,0.095,0.022,0.055,0.034
2013-04-28 18:00:00,0.024,0.0,0.113,0.002,0.115,0.0,0.10400000000000001,0.0
2013-04-28 19:00:00,0.046,0.0,0.128,0.0,0.126,0.0,0.153,0.0
2013-04-28 20:00:00,0.065,0.0,0.199,0.0,0.147,0.0,0.202,0.0
2013-04-28 21:00:00,0.067,0.0,0.27,0.0,0.17400000000000002,0.0,0.22,0.0
2013-04-28 22:00:00,0.056,0.0,0.324,0.0,0.195,0.0,0.188,0.0
2013-04-28 23:00:00,0.044,0.0,0.355,0.0,0.184,0.0,0.159,0.0
2013-04-29 00:00:00,0.036000000000000004,0.0,0.34800000000000003,0.0,0.183,0.0,0.14400000000000002,0.0
2013-04-29 01:00:00,0.037,0.0,0.365,0.0,0.177,0.0,0.145,0.0
2013-04-29 02:00:00,0.041,0.0,0.374,0.0,0.17500000000000002,0.0,0.156,0.0
2013-04-29 03:00:00,0.056,0.0,0.377,0.0,0.176,0.0,0.156,0.0
2013-04-29 04:00:00,0.066,0.0,0.368,0.013000000000000001,0.163,0.003,0.164,0.007
2013-04-29 05:00:00,0.052000000000000005,0.035,0.30000000000000004,0.088,0.136,0.058,0.131,0.044
2013-04-29 06:00:00,0.046,0.091,0.313,0.269,0.154,0.247,0.10300000000000001,0.126
2013-04-29 07:00:00,0.03,0.137,0.49,0.453,0.249,0.442,0.123,0.258
2013-04-29 08:00:00,0.023,0.155,0.629,0.607,0.314,0.588,0.146,0.437
2013-04-29 09:00:00,0.021,0.182,0.715,0.706,0.34500000000000003,0.706,0.226,0.512
2013-04-29 10:00:00,0.018000000000000002,0.217,0.753,0.721,0.377,0.773,0.324,0.528
2013-04-29 11:00:00,0.039,0.246,0.757,0.663,0.423,0.78,0.362,0.63
2013-04-29 12:00:00,0.054,0.231,0.754,0.532,0.445,0.731,0.387,0.643
2013-04-29 13:00:00,0.048,0.234,0.725,0.372,0.431,0.635,0.448,0.538
2013-04-29 14:00:00,0.047,0.201,0.637,0.259,0.38,0.481,0.455,0.452
2013-04-29 15:00:00,0.051000000000000004,0.122,0.519,0.214,0.33,0.323,0.41000000000000003,0.294
2013-04-29 16:00:00,0.033,0.081,0.421,0.151,0.253,0.17400000000000002,0.324,0.153
2013-04-29 17:00:00,0.02,0.03,0.314,0.055,0.166,0.051000000000000004,0.294,0.037
2013-04-29 18:00:00,0.009000000000000001,0.0,0.311,0.004,0.14100000000000001,0.003,0.302,0.0
2013-04-29 19:00:00,0.016,0.0,0.342,0.0,0.122,0.0,0.28800000000000003,0.0
2013-04-29 20:00:00,0.05,0.0,0.332,0.0,0.097,0.0,0.262,0.0
2013-04-29 21:00:00,0.111,0.0,0.303,0.0,0.083,0.0,0.215,0.0
2013-04-29 22:00:00,0.182,0.0,0.296,0.0,0.074,0.0,0.171,0.0
2013-04-29 23:00:00,0.218,0.0,0.309,0.0,0.068,0.0,0.134,0.0
2013-04-30 00:00:00,0.23800000000000002,0.0,0.34800000000000003,0.0,0.067,0.0,0.113,0.0
2013-04-30 01:00:00,0.258,0.0,0.382,0.0,0.076,0.0,0.101,0.0
2013-04-30 02:00:00,0.28600000000000003,0.0,0.38,0.0,0.084,0.0,0.091,0.0
2013-04-30 03:00:00,0.291,0.0,0.361,0.0,0.08700000000000001,0.0,0.073,0.0
2013-04-30 04:00:00,0.28600000000000003,0.004,0.321,0.015,0.13,0.001,0.059000000000000004,0.018000000000000002
2013-04-30 05:00:00,0.261,0.055,0.196,0.096,0.14100000000000001,0.028,0.031,0.08600000000000001
2013-04-30 06:00:00,0.281,0.165,0.10200000000000001,0.26,0.077,0.107,0.012,0.133
2013-04-30 07:00:00,0.28800000000000003,0.194,0.14200000000000002,0.39,0.093,0.224,0.02,0.182
2013-04-30 08:00:00,0.257,0.139,0.155,0.546,0.124,0.403,0.028,0.243
2013-04-30 09:00:00,0.248,0.163,0.145,0.654,0.121,0.5680000000000001,0.025,0.298
2013-04-30 10:00:00,0.228,0.214,0.135,0.589,0.122,0.551,0.023,0.337
2013-04-30 11:00:00,0.155,0.182,0.139,0.5650000000000001,0.147,0.391,0.024,0.324
2013-04-30 12:00:00,0.114,0.133,0.155,0.47100000000000003,0.176,0.42,0.028,0.248
2013-04-30 13:00:00,0.155,0.152,0.184,0.37,0.184,0.365,0.036000000000000004,0.21
2013-04-30 14:00:00,0.196,0.139,0.212,0.375,0.189,0.23500000000000001,0.04,0.176
2013-04-30 15:00:00,0.226,0.10300000000000001,0.217,0.279,0.193,0.153,0.031,0.097
2013-04-30 16:00:00,0.23800000000000002,0.066,0.217,0.132,0.191,0.077,0.021,0.033
2013-04-30 17:00:00,0.212,0.021,0.24,0.046,0.187,0.034,0.021,0.008
2013-04-30 18:00:00,0.19,0.0,0.302,0.003,0.2,0.003,0.026000000000000002,0.0
2013-04-30 19:00:00,0.157,0.0,0.34500000000000003,0.0,0.20400000000000001,0.0,0.027,0.0
2013-04-30 20:00:00,0.132,0.0,0.34700000000000003,0.0,0.20700000000000002,0.0,0.022,0.0
2013-04-30 21:00:00,0.131,0.0,0.338,0.0,0.194,0.0,0.018000000000000002,0.0
2013-04-30 22:00:00,0.134,0.0,0.303,0.0,0.167,0.0,0.017,0.0
2013-04-30 23:00:00,0.139,0.0,0.261,0.0,0.169,0.0,0.02,0.0
2013-05-01 00:00:00,0.15,0.0,0.225,0.0,0.221,0.0,0.027,0.0
2013-05-01 01:00:00,0.169,0.0,0.219,0.0,0.23800000000000002,0.0,0.042,0.0
2013-05-01 02:00:00,0.171,0.0,0.203,0.0,0.196,0.0,0.057,0.0
2013-05-01 03:00:00,0.163,0.0,0.166,0.0,0.212,0.0,0.07,0.0
2013-05-01 04:00:00,0.165,0.001,0.121,0.012,0.254,0.006,0.07,0.022
2013-05-01 05:00:00,0.16,0.025,0.1,0.08700000000000001,0.218,0.07200000000000001,0.06,0.11
2013-05-01 06:00:00,0.186,0.068,0.10200000000000001,0.28200000000000003,0.224,0.216,0.076,0.276
2013-05-01 07:00:00,0.224,0.138,0.09,0.466,0.28800000000000003,0.379,0.106,0.456
2013-05-01 08:00:00,0.23500000000000001,0.234,0.069,0.606,0.28200000000000003,0.548,0.134,0.592
2013-05-01 09:00:00,0.223,0.31,0.054,0.708,0.232,0.656,0.152,0.674
2013-05-01 10:00:00,0.17400000000000002,0.439,0.055,0.764,0.17300000000000001,0.669,0.165,0.717
2013-05-01 11:00:00,0.13,0.599,0.063,0.774,0.128,0.536,0.182,0.6970000000000001
2013-05-01 12:00:00,0.105,0.647,0.07200000000000001,0.745,0.101,0.363,0.191,0.587
2013-05-01 13:00:00,0.101,0.578,0.075,0.669,0.113,0.279,0.189,0.439
2013-05-01 14:00:00,0.10200000000000001,0.426,0.078,0.541,0.15,0.365,0.191,0.315
2013-05-01 15:00:00,0.101,0.274,0.081,0.353,0.154,0.339,0.192,0.20700000000000002
2013-05-01 16:00:00,0.112,0.133,0.08600000000000001,0.17200000000000001,0.137,0.165,0.181,0.11900000000000001
2013-05-01 17:00:00,0.164,0.041,0.116,0.05,0.154,0.048,0.166,0.035
2013-05-01 18:00:00,0.234,0.0,0.19,0.004,0.211,0.004,0.199,0.0
2013-05-01 19:00:00,0.221,0.0,0.265,0.0,0.248,0.0,0.242,0.0
2013-05-01 20:00:00,0.14300000000000002,0.0,0.28500000000000003,0.0,0.23500000000000001,0.0,0.268,0.0
2013-05-01 21:00:00,0.089,0.0,0.263,0.0,0.213,0.0,0.254,0.0
2013-05-01 22:00:00,0.068,0.0,0.23800000000000002,0.0,0.19,0.0,0.227,0.0
2013-05-01 23:00:00,0.059000000000000004,0.0,0.219,0.0,0.194,0.0,0.212,0.0
2013-05-02 00:00:00,0.054,0.0,0.211,0.0,0.2,0.0,0.194,0.0
2013-05-02 01:00:00,0.044,0.0,0.21,0.0,0.177,0.0,0.158,0.0
2013-05-02 02:00:00,0.032,0.0,0.223,0.0,0.14100000000000001,0.0,0.135,0.0
2013-05-02 03:00:00,0.02,0.0,0.203,0.0,0.108,0.0,0.14200000000000002,0.0
2013-05-02 04:00:00,0.017,0.004,0.156,0.014,0.077,0.006,0.14200000000000002,0.022
2013-05-02 05:00:00,0.018000000000000002,0.042,0.1,0.089,0.045,0.06,0.083,0.095
2013-05-02 06:00:00,0.025,0.1,0.097,0.234,0.029,0.162,0.107,0.21
2013-05-02 07:00:00,0.047,0.158,0.136,0.383,0.037,0.35000000000000003,0.121,0.281
2013-05-02 08:00:00,0.064,0.203,0.196,0.524,0.046,0.493,0.088,0.259
2013-05-02 09:00:00,0.085,0.245,0.222,0.621,0.05,0.5680000000000001,0.088,0.242
2013-05-02 10:00:00,0.111,0.28800000000000003,0.223,0.677,0.045,0.644,0.115,0.253
2013-05-02 11:00:00,0.136,0.4,0.221,0.615,0.036000000000000004,0.61,0.151,0.265
2013-05-02 12:00:00,0.16,0.47100000000000003,0.227,0.515,0.03,0.555,0.177,0.222
2013-05-02 13:00:00,0.183,0.47500000000000003,0.252,0.385,0.035,0.513,0.197,0.186
