,bus,carrier,p_nom,year_removed
DE0 7 biomass,DE0 7,biomass,25.13295,2039
DE0 8 biomass,DE0 8,biomass,17.772000000000002,2039
DE0 9 biomass,DE0 9,biomass,107.141675,2039
DE0 A biomass,DE0 A,biomass,46.3949,2039
DE0 B biomass,DE0 B,biomass,15.793000000000001,2039
DE0 C biomass,DE0 C,biomass,2.0,2039
DE0 D biomass,DE0 D,biomass,23.092,2039
DE0 E biomass,DE0 E,biomass,31.1002,2039
DE0 F biomass,DE0 F,biomass,63.9818,2039
DE0 G biomass,DE0 G,biomass,13.548,2039
DE0 1 biomass,DE0 1,biomass,36.462,2038
DE0 2 biomass,DE0 2,biomass,81.5455,2038
DE0 4 biomass,DE0 4,biomass,24.426000000000002,2038
DE0 7 biomass,DE0 7,biomass,14.488999999999999,2038
DE0 8 biomass,DE0 8,biomass,19.683,2038
DE0 9 biomass,DE0 9,biomass,87.66399,2038
DE0 A biomass,DE0 A,biomass,27.9975,2038
DE0 B biomass,DE0 B,biomass,6.9545,2038
DE0 D biomass,DE0 D,biomass,5.194,2038
DE0 E biomass,DE0 E,biomass,41.877,2038
DE0 F biomass,DE0 F,biomass,43.8555,2038
DE0 G biomass,DE0 G,biomass,22.287000000000003,2038
DE0 1 biomass,DE0 1,biomass,70.0671,2037
DE0 2 biomass,DE0 2,biomass,152.1493,2037
DE0 4 biomass,DE0 4,biomass,34.276,2037
DE0 7 biomass,DE0 7,biomass,18.16197,2037
DE0 8 biomass,DE0 8,biomass,59.16715,2037
DE0 9 biomass,DE0 9,biomass,145.957,2037
DE0 A biomass,DE0 A,biomass,59.411111,2037
DE0 B biomass,DE0 B,biomass,11.289,2037
DE0 D biomass,DE0 D,biomass,27.567700000000002,2037
DE0 E biomass,DE0 E,biomass,40.6643,2037
DE0 F biomass,DE0 F,biomass,64.487,2037
DE0 G biomass,DE0 G,biomass,27.282,2037
DE0 1 biomass,DE0 1,biomass,87.514,2036
DE0 2 biomass,DE0 2,biomass,266.25926,2036
DE0 4 biomass,DE0 4,biomass,48.565,2036
DE0 7 biomass,DE0 7,biomass,18.4577,2036
DE0 8 biomass,DE0 8,biomass,42.617,2036
DE0 9 biomass,DE0 9,biomass,216.4883,2036
DE0 A biomass,DE0 A,biomass,105.2172,2036
DE0 B biomass,DE0 B,biomass,33.2065,2036
DE0 C biomass,DE0 C,biomass,1.4153,2036
DE0 D biomass,DE0 D,biomass,25.154,2036
DE0 E biomass,DE0 E,biomass,32.695,2036
DE0 F biomass,DE0 F,biomass,60.662,2036
DE0 G biomass,DE0 G,biomass,32.3838,2036
DE0 1 biomass,DE0 1,biomass,105.52185,2035
DE0 2 biomass,DE0 2,biomass,254.11345,2035
DE0 4 biomass,DE0 4,biomass,21.23,2035
DE0 7 biomass,DE0 7,biomass,11.3956,2035
DE0 8 biomass,DE0 8,biomass,30.728,2035
DE0 9 biomass,DE0 9,biomass,156.842,2035
DE0 A biomass,DE0 A,biomass,83.614,2035
DE0 B biomass,DE0 B,biomass,18.2691,2035
DE0 C biomass,DE0 C,biomass,0.0106,2035
DE0 D biomass,DE0 D,biomass,7.6023000000000005,2035
DE0 E biomass,DE0 E,biomass,22.762999999999998,2035
DE0 F biomass,DE0 F,biomass,46.004000000000005,2035
DE0 G biomass,DE0 G,biomass,35.075,2035
DE0 1 biomass,DE0 1,biomass,86.8017,2034
DE0 2 biomass,DE0 2,biomass,118.7576,2034
DE0 4 biomass,DE0 4,biomass,53.33,2034
DE0 7 biomass,DE0 7,biomass,17.3063,2034
DE0 8 biomass,DE0 8,biomass,8.065999999999999,2034
DE0 9 biomass,DE0 9,biomass,70.762,2034
DE0 A biomass,DE0 A,biomass,65.5555,2034
DE0 B biomass,DE0 B,biomass,14.527,2034
DE0 D biomass,DE0 D,biomass,24.226,2034
DE0 E biomass,DE0 E,biomass,147.66400000000002,2034
DE0 F biomass,DE0 F,biomass,10.375,2034
DE0 G biomass,DE0 G,biomass,4.4523,2034
DE0 1 biomass,DE0 1,biomass,34.81,2033
DE0 2 biomass,DE0 2,biomass,33.6315,2033
DE0 4 biomass,DE0 4,biomass,25.334999999999997,2033
DE0 7 biomass,DE0 7,biomass,23.525,2033
DE0 8 biomass,DE0 8,biomass,11.536,2033
DE0 9 biomass,DE0 9,biomass,49.22,2033
DE0 A biomass,DE0 A,biomass,8.880700000000001,2033
DE0 B biomass,DE0 B,biomass,8.576,2033
DE0 C biomass,DE0 C,biomass,0.011,2033
DE0 D biomass,DE0 D,biomass,14.721,2033
DE0 E biomass,DE0 E,biomass,3.33,2033
DE0 G biomass,DE0 G,biomass,2.5220000000000002,2033
DE0 1 biomass,DE0 1,biomass,16.093799999999998,2032
DE0 2 biomass,DE0 2,biomass,23.98486,2032
DE0 4 biomass,DE0 4,biomass,40.504000000000005,2032
DE0 7 biomass,DE0 7,biomass,2.06,2032
DE0 8 biomass,DE0 8,biomass,2.573,2032
DE0 9 biomass,DE0 9,biomass,31.147000000000002,2032
DE0 A biomass,DE0 A,biomass,5.851,2032
DE0 B biomass,DE0 B,biomass,6.453,2032
DE0 D biomass,DE0 D,biomass,8.309000000000001,2032
DE0 E biomass,DE0 E,biomass,9.405,2032
DE0 F biomass,DE0 F,biomass,1.942,2032
DE0 G biomass,DE0 G,biomass,11.913,2032
DE0 1 biomass,DE0 1,biomass,21.492,2031
DE0 2 biomass,DE0 2,biomass,70.744,2031
DE0 4 biomass,DE0 4,biomass,23.723,2031
DE0 7 biomass,DE0 7,biomass,2.5865,2031
DE0 8 biomass,DE0 8,biomass,3.8440000000000003,2031
DE0 9 biomass,DE0 9,biomass,20.755,2031
DE0 A biomass,DE0 A,biomass,28.781,2031
DE0 B biomass,DE0 B,biomass,2.7683,2031
DE0 C biomass,DE0 C,biomass,0.5,2031
DE0 D biomass,DE0 D,biomass,3.785,2031
DE0 E biomass,DE0 E,biomass,5.117,2031
DE0 F biomass,DE0 F,biomass,1.02,2031
DE0 G biomass,DE0 G,biomass,3.992,2031
DE0 1 biomass,DE0 1,biomass,32.59,2030
DE0 2 biomass,DE0 2,biomass,38.226,2030
DE0 4 biomass,DE0 4,biomass,5.438,2030
DE0 7 biomass,DE0 7,biomass,6.929,2030
DE0 8 biomass,DE0 8,biomass,1.367,2030
DE0 9 biomass,DE0 9,biomass,22.0095,2030
DE0 A biomass,DE0 A,biomass,66.279,2030
DE0 B biomass,DE0 B,biomass,3.0163,2030
DE0 C biomass,DE0 C,biomass,0.655,2030
DE0 D biomass,DE0 D,biomass,10.691,2030
DE0 E biomass,DE0 E,biomass,2.831,2030
DE0 F biomass,DE0 F,biomass,2.488,2030
DE0 G biomass,DE0 G,biomass,4.976500000000001,2030
DE0 1 biomass,DE0 1,biomass,4.188,2029
DE0 2 biomass,DE0 2,biomass,6.4888,2029
DE0 4 biomass,DE0 4,biomass,4.601,2029
DE0 7 biomass,DE0 7,biomass,4.3549999999999995,2029
DE0 8 biomass,DE0 8,biomass,1.645,2029
DE0 9 biomass,DE0 9,biomass,0.9080000000000001,2029
DE0 A biomass,DE0 A,biomass,5.3740000000000006,2029
DE0 B biomass,DE0 B,biomass,4.803,2029
DE0 C biomass,DE0 C,biomass,2.61,2029
DE0 D biomass,DE0 D,biomass,3.461,2029
DE0 1 biomass,DE0 1,biomass,6.0085,2028
DE0 2 biomass,DE0 2,biomass,3.195,2028
DE0 7 biomass,DE0 7,biomass,13.846,2028
DE0 8 biomass,DE0 8,biomass,6.82,2028
DE0 9 biomass,DE0 9,biomass,3.589,2028
DE0 A biomass,DE0 A,biomass,1.635,2028
DE0 B biomass,DE0 B,biomass,0.445,2028
DE0 D biomass,DE0 D,biomass,1.089,2028
DE0 E biomass,DE0 E,biomass,0.748,2028
DE0 1 biomass,DE0 1,biomass,5.058,2027
DE0 2 biomass,DE0 2,biomass,7.858,2027
DE0 4 biomass,DE0 4,biomass,5.712,2027
DE0 8 biomass,DE0 8,biomass,6.774,2027
DE0 9 biomass,DE0 9,biomass,3.617,2027
DE0 A biomass,DE0 A,biomass,6.812,2027
DE0 B biomass,DE0 B,biomass,1.584,2027
DE0 D biomass,DE0 D,biomass,3.067,2027
DE0 E biomass,DE0 E,biomass,0.44999999999999996,2027
DE0 F biomass,DE0 F,biomass,0.605,2027
DE0 G biomass,DE0 G,biomass,1.485,2027
DE0 1 biomass,DE0 1,biomass,1.461,2026
DE0 2 biomass,DE0 2,biomass,2.015,2026
DE0 8 biomass,DE0 8,biomass,0.33,2026
DE0 9 biomass,DE0 9,biomass,3.944,2026
DE0 A biomass,DE0 A,biomass,4.95,2026
DE0 B biomass,DE0 B,biomass,0.87,2026
DE0 D biomass,DE0 D,biomass,0.167,2026
DE0 1 biomass,DE0 1,biomass,4.721,2025
DE0 2 biomass,DE0 2,biomass,0.601,2025
DE0 4 biomass,DE0 4,biomass,0.25,2025
DE0 7 biomass,DE0 7,biomass,1.039,2025
DE0 8 biomass,DE0 8,biomass,4.128,2025
DE0 9 biomass,DE0 9,biomass,0.338,2025
DE0 A biomass,DE0 A,biomass,1.3,2025
DE0 B biomass,DE0 B,biomass,1.892,2025
DE0 D biomass,DE0 D,biomass,0.55,2025
DE0 F biomass,DE0 F,biomass,0.568,2025
DE0 G biomass,DE0 G,biomass,1.835,2025
DE0 1 biomass,DE0 1,biomass,16.514,2024
DE0 2 biomass,DE0 2,biomass,1.238,2024
DE0 4 biomass,DE0 4,biomass,5.26,2024
DE0 7 biomass,DE0 7,biomass,0.956,2024
DE0 9 biomass,DE0 9,biomass,2.78,2024
DE0 B biomass,DE0 B,biomass,0.508,2024
DE0 F biomass,DE0 F,biomass,1.0,2024
DE0 G biomass,DE0 G,biomass,1.92,2024
DE0 1 biomass,DE0 1,biomass,0.28800000000000003,2023
DE0 2 biomass,DE0 2,biomass,0.44620000000000004,2023
DE0 7 biomass,DE0 7,biomass,0.112,2023
DE0 A biomass,DE0 A,biomass,3.972,2023
DE0 B biomass,DE0 B,biomass,0.25,2023
DE0 D biomass,DE0 D,biomass,0.53,2023
DE0 F biomass,DE0 F,biomass,1.5,2023
DE0 G biomass,DE0 G,biomass,28.0,2023
DE0 1 biomass,DE0 1,biomass,0.324,2022
DE0 2 biomass,DE0 2,biomass,0.46399999999999997,2022
DE0 7 biomass,DE0 7,biomass,0.748,2022
DE0 A biomass,DE0 A,biomass,2.635,2022
DE0 1 biomass,DE0 1,biomass,1.943,2021
DE0 2 biomass,DE0 2,biomass,0.245,2021
DE0 7 biomass,DE0 7,biomass,0.422,2021
DE0 A biomass,DE0 A,biomass,0.57,2021
DE0 B biomass,DE0 B,biomass,0.42,2021
DE0 D biomass,DE0 D,biomass,0.259,2021
DE0 1 biomass,DE0 1,biomass,0.269,2020
DE0 7 biomass,DE0 7,biomass,1.167,2020
DE0 9 biomass,DE0 9,biomass,3.116,2020
DE0 A biomass,DE0 A,biomass,0.36,2020
DE0 1 biomass,DE0 1,biomass,0.12,2019
DE0 9 biomass,DE0 9,biomass,0.1,2019
DE0 A biomass,DE0 A,biomass,0.2,2019
DE0 F biomass,DE0 F,biomass,3.5,2019
